#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:maddison" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:maddison" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:maddison">
#                <taxonset id="TaxonSet.maddison" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:maddison" name="distribution" x="@birthRate.t:maddison">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@maddison" id="treeLikelihood.maddison" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:maddison">
#            <siteModel id="SiteModel.s:maddison" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:maddison" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:maddison" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:maddison" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:maddison" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:maddison" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:maddison" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
0	-91.14949666896621	-85.24318192872313	-5.906314740243076	-85.24318192872313	2.7521893040660332	-5.906314740243076	1.0
1000	-65.38818233919615	-67.10557854738771	1.7173962081915581	-67.10557854738771	0.1830344993213998	1.7173962081915581	3.360084911898665
2000	-64.84757402117796	-67.83741427913378	2.989840257955822	-67.83741427913378	0.1346992316456204	2.989840257955822	9.660744404230664
3000	-67.77911547187655	-69.38944828949177	1.6103328176152156	-69.38944828949177	0.16953953555370188	1.6103328176152156	3.8569978906456894
4000	-78.41679466741998	-71.15384842983907	-7.262946237580899	-71.15384842983907	0.3400018397650311	-7.262946237580899	15.628250673600867
5000	-64.60076418660972	-68.01738892190393	3.416624735294209	-68.01738892190393	0.12276557830835834	3.416624735294209	6.854965524930371
6000	-64.6161954179111	-67.27022780705053	2.6540323891394255	-67.27022780705053	0.14033599280030962	2.6540323891394255	7.096976136374379
7000	-65.5448484023853	-67.8975660160459	2.3527176136605945	-67.8975660160459	0.14499841126560292	2.3527176136605945	5.757185956413109
8000	-66.84880091556414	-70.70694428817511	3.858143372610966	-70.70694428817511	0.11777011817135602	3.858143372610966	9.673019239732637
9000	-64.44859046738874	-67.9465084425579	3.4979179751691585	-67.9465084425579	0.10104509721373257	3.4979179751691585	12.287634840824886
10000	-67.2110146144108	-67.20254454361	-0.008470070800794538	-67.20254454361	0.19198076382835857	-0.008470070800794538	12.746244339207642
11000	-64.59930059826824	-67.57429369640491	2.974993098136661	-67.57429369640491	0.13169291366540578	2.974993098136661	7.8362940971282296
12000	-69.19203283074258	-70.76275551758059	1.5707226868380129	-70.76275551758059	0.2000514024947943	1.5707226868380129	4.23796688747717
13000	-69.7050916821375	-70.61376083760813	0.9086691554706179	-70.61376083760813	0.2633313726684564	0.9086691554706179	2.7998051541533044
14000	-66.37558720274147	-67.54305120771456	1.1674640049730776	-67.54305120771456	0.26660484010148333	1.1674640049730776	3.323938306163698
15000	-71.22304264916161	-71.60120061653069	0.37815796736907137	-71.60120061653069	0.3462785097512942	0.37815796736907137	2.987441026764898
16000	-68.33631946966952	-68.87319057544121	0.5368711057716973	-68.87319057544121	0.20707884099086563	0.5368711057716973	1.8881945884740456
17000	-64.40334160970657	-68.26463486848493	3.861293258778364	-68.26463486848493	0.09413635089673168	3.861293258778364	8.158696856327337
18000	-68.09160110703256	-68.30443925993961	0.21283815290704755	-68.30443925993961	0.31768971198758267	0.21283815290704755	5.649477339835032
19000	-65.44639026741517	-67.55252222263096	2.1061319552157807	-67.55252222263096	0.15630327784244874	2.1061319552157807	13.157651045739051
20000	-68.14837782706127	-67.03237126612218	-1.1160065609390806	-67.03237126612218	0.14956657138337726	-1.1160065609390806	23.06508013421638
21000	-65.95898833932968	-68.1457720120276	2.186783672697927	-68.1457720120276	0.15582560615656163	2.186783672697927	14.445189831071946
22000	-65.66843785266724	-67.8311906355832	2.1627527829159634	-67.8311906355832	0.12279951629586047	2.1627527829159634	13.991605636885712
23000	-66.60277117317834	-69.2894144278007	2.6866432546223495	-69.2894144278007	0.10949443795916258	2.6866432546223495	15.725656404405044
24000	-70.40012624744045	-70.55884452884258	0.15871828140213573	-70.55884452884258	0.30488409154402185	0.15871828140213573	4.532985352943017
25000	-66.45639074804534	-70.39851312523315	3.942122377187816	-70.39851312523315	0.08401659789012125	3.942122377187816	18.282718206673994
26000	-67.74280581832731	-67.43864000217704	-0.30416581615028004	-67.43864000217704	0.25221862485817226	-0.30416581615028004	9.928339092028525
27000	-65.39591948413629	-67.1103791128914	1.714459628755109	-67.1103791128914	0.20985319447298237	1.714459628755109	5.164113768768482
28000	-66.64751113595914	-69.37638996415188	2.728878828192749	-69.37638996415188	0.08935153596960702	2.728878828192749	30.357878416560613
29000	-65.41183989094786	-68.06575344781297	2.6539135568651013	-68.06575344781297	0.1114193430506387	2.6539135568651013	13.796842457034801
30000	-65.96626824703901	-67.7221138857284	1.755845638689392	-67.7221138857284	0.11759496697786252	1.755845638689392	20.247863480809485
31000	-66.19457619157777	-67.72066986069196	1.5260936691141929	-67.72066986069196	0.22667693151549959	1.5260936691141929	8.564418533281685
32000	-67.51781610367242	-67.99427563595538	0.4764595322829557	-67.99427563595538	0.20573790199133268	0.4764595322829557	10.176398888642213
33000	-65.69231543058292	-69.20057310558127	3.508257674998349	-69.20057310558127	0.0981361154953479	3.508257674998349	13.81811130050076
34000	-68.69567283019569	-68.66691525416803	-0.028757576027654885	-68.66691525416803	0.18674470999172	-0.028757576027654885	1.3010980144454862
35000	-66.86664564635353	-69.55159786044845	2.6849522140949276	-69.55159786044845	0.15466146800603559	2.6849522140949276	5.664129698251852
36000	-67.59846269942926	-70.2475334724073	2.6490707729780314	-70.2475334724073	0.1788606787864177	2.6490707729780314	5.485433496957434
37000	-67.03072017424579	-69.87567270030382	2.844952526058036	-69.87567270030382	0.16496444595654472	2.844952526058036	8.86395564756296
38000	-67.91578417443534	-68.88344146794647	0.9676572935111185	-68.88344146794647	0.15012148846114542	0.9676572935111185	15.860565193248409
39000	-68.52152167014802	-71.54786613890698	3.026344468758961	-71.54786613890698	0.14522878545067583	3.026344468758961	13.170761832464507
40000	-66.54953833260002	-67.51131775352596	0.9617794209259358	-67.51131775352596	0.20141962545779796	0.9617794209259358	8.39218856761274
41000	-65.0903026735414	-67.81623054598242	2.7259278724410203	-67.81623054598242	0.11013410952837999	2.7259278724410203	14.893106656370122
42000	-69.66524786097378	-69.65334486889319	-0.011902992080592867	-69.65334486889319	0.34072074641923417	-0.011902992080592867	3.9880007357043312
43000	-67.50270309482144	-68.89844683775405	1.3957437429326136	-68.89844683775405	0.2153513028754467	1.3957437429326136	6.444561225117636
44000	-65.16582146788652	-67.27513491745135	2.109313449564836	-67.27513491745135	0.17757564230360026	2.109313449564836	7.748131122644638
45000	-67.6369649077284	-68.587453010626	0.9504881028976095	-68.587453010626	0.20586042753498981	0.9504881028976095	7.083088712757406
46000	-66.85256920285184	-72.1393515248802	5.286782322028356	-72.1393515248802	0.0604371910407086	5.286782322028356	16.780958833401062
47000	-64.4222677353089	-68.34005486017269	3.917787124863772	-68.34005486017269	0.0977017871835582	3.917787124863772	12.727338438117307
48000	-66.51815664183745	-67.54939976190221	1.031243120064757	-67.54939976190221	0.2530106311174317	1.031243120064757	2.7608369913554696
49000	-68.40927644236707	-67.9932202279011	-0.4160562144659723	-67.9932202279011	0.12958536901359147	-0.4160562144659723	23.108113938817485
50000	-66.96070218153352	-70.36790539074391	3.4072032092103948	-70.36790539074391	0.11543551417846654	3.4072032092103948	8.306631948451765
51000	-64.83762871329718	-67.77169276458373	2.9340640512865606	-67.77169276458373	0.15975693551272085	2.9340640512865606	6.480833696227061
52000	-65.97325038150878	-68.30020953389514	2.326959152386364	-68.30020953389514	0.16358665197980368	2.326959152386364	8.54633001532083
53000	-65.6204073709183	-67.60010785513956	1.9797004842212562	-67.60010785513956	0.17724922301850918	1.9797004842212562	9.101734017118737
54000	-65.43466005612788	-67.21270961907416	1.7780495629462774	-67.21270961907416	0.1440083132648956	1.7780495629462774	16.075028383414153
55000	-68.65313113730605	-70.12594474748794	1.4728136101818894	-70.12594474748794	0.0993749762617811	1.4728136101818894	27.826140888644943
56000	-64.55289283315429	-68.4603003578759	3.907407524721601	-68.4603003578759	0.08927888898903308	3.907407524721601	6.7103206360676575
57000	-66.0008648826363	-68.00974940081146	2.008884518175166	-68.00974940081146	0.14517333977643082	2.008884518175166	17.479272698801346
58000	-66.27772402363239	-67.56854805831962	1.2908240346872328	-67.56854805831962	0.21925890318136276	1.2908240346872328	5.6950650468298045
59000	-67.05771355490968	-70.87318503176937	3.815471476859684	-70.87318503176937	0.11039709520646587	3.815471476859684	7.748949784356139
60000	-70.17787281242106	-69.0324016858859	-1.1454711265351567	-69.0324016858859	0.21216317474944466	-1.1454711265351567	11.127756720135219
61000	-73.57630051960841	-71.65131348674814	-1.924987032860268	-71.65131348674814	0.28150737150062244	-1.924987032860268	11.514215432677457
62000	-66.13644723772777	-68.99437318779411	2.8579259500663414	-68.99437318779411	0.0831121545244265	2.8579259500663414	3.4464211723433427
63000	-67.11799917920234	-71.58788229224642	4.469883113044073	-71.58788229224642	0.0815287822925708	4.469883113044073	20.402096549012054
64000	-66.05610500213086	-67.65800139115035	1.6018963890194926	-67.65800139115035	0.23761600816184827	1.6018963890194926	6.675665946499259
65000	-67.82479775210668	-69.09495409554346	1.270156343436788	-69.09495409554346	0.22850550022336813	1.270156343436788	3.655291935274949
66000	-65.47472847110456	-67.2980433107304	1.8233148396258474	-67.2980433107304	0.2031482071760955	1.8233148396258474	5.3908627663749975
67000	-64.66279906594336	-67.47657666125397	2.813777595310616	-67.47657666125397	0.1359724518415561	2.813777595310616	6.0916925921775675
68000	-65.8681381847992	-69.6227487605114	3.7546105757122064	-69.6227487605114	0.08326783474566307	3.7546105757122064	27.85487848560854
69000	-67.69468921005506	-69.38260937844736	1.6879201683922975	-69.38260937844736	0.12527813123288928	1.6879201683922975	26.25266272682114
70000	-64.1509723201754	-67.46393441922338	3.3129620990479776	-67.46393441922338	0.1210877728721607	3.3129620990479776	6.809237752402376
71000	-67.09268314386523	-69.23665683123069	2.1439736873654645	-69.23665683123069	0.1689546356746192	2.1439736873654645	11.392466828295209
72000	-66.89338195347399	-70.18950102042369	3.2961190669496974	-70.18950102042369	0.11961267719439342	3.2961190669496974	11.959335232809778
73000	-66.89216321975655	-67.24927935634742	0.3571161365908546	-67.24927935634742	0.13672356820350112	0.3571161365908546	22.9495773892758
74000	-66.28796339963758	-68.07096590251189	1.7830025028743144	-68.07096590251189	0.18640297864023003	1.7830025028743144	5.399787695886439
75000	-64.88942093945927	-67.7601636053991	2.8707426659398356	-67.7601636053991	0.13834410031492964	2.8707426659398356	4.697143187952001
76000	-65.70902901115996	-67.4381040287929	1.7290750176329444	-67.4381040287929	0.20113370049760013	1.7290750176329444	5.463776859822445
77000	-66.85065397014343	-68.16123686226796	1.3105828921245295	-68.16123686226796	0.13902291377753706	1.3105828921245295	12.93380217634687
78000	-69.5522125632736	-69.41975754294063	-0.13245502033296397	-69.41975754294063	0.23799417747726834	-0.13245502033296397	8.544557774707448
79000	-66.83908271555372	-68.09480123625264	1.2557185206989194	-68.09480123625264	0.13763898580819184	1.2557185206989194	2.151843887927289
80000	-65.11656967737954	-67.350809415374	2.234239737994462	-67.350809415374	0.13658751308089445	2.234239737994462	12.806655956750543
81000	-64.95425348656553	-68.95189151002397	3.997638023458442	-68.95189151002397	0.0852993717861138	3.997638023458442	11.370576628358181
82000	-64.303143228917	-67.37721753643918	3.0740743075221877	-67.37721753643918	0.12439661812562287	3.0740743075221877	7.549883367571439
83000	-65.77966391182403	-67.29543676820556	1.5157728563815345	-67.29543676820556	0.21708112652851314	1.5157728563815345	4.469374257615658
84000	-64.47395502155219	-67.40994895630423	2.9359939347520516	-67.40994895630423	0.13998585394251084	2.9359939347520516	5.183589100887003
85000	-66.85617352399083	-69.71309900280754	2.856925478816706	-69.71309900280754	0.10166059242921913	2.856925478816706	4.701201813917078
86000	-64.96037742991406	-67.53727933911442	2.576901909200365	-67.53727933911442	0.12134033993598871	2.576901909200365	16.079153808424643
87000	-68.5160539660422	-68.5594636039877	0.04340963794550845	-68.5594636039877	0.13608370449253473	0.04340963794550845	17.545941397933237
88000	-65.12468387198703	-68.59046810451369	3.4657842325266563	-68.59046810451369	0.12432903144596873	3.4657842325266563	9.839616898034837
89000	-68.22102679036985	-69.47010074793272	1.2490739575628695	-69.47010074793272	0.23347311930756443	1.2490739575628695	3.4743448183331958
90000	-69.50271318540445	-70.07246919745913	0.5697560120546838	-70.07246919745913	0.19792223700177095	0.5697560120546838	7.144140747119815
91000	-64.73500794804922	-68.58354058843575	3.8485326403865323	-68.58354058843575	0.08976155548448321	3.8485326403865323	19.591911424625522
92000	-67.68094050625683	-68.62014729890821	0.9392067926513707	-68.62014729890821	0.1850814434791252	0.9392067926513707	15.413669315723363
93000	-65.50872098984645	-68.55114976625103	3.0424287764045728	-68.55114976625103	0.11540830479442768	3.0424287764045728	7.155776963430876
94000	-65.31983230089297	-68.41105698190519	3.0912246810122186	-68.41105698190519	0.12618583752926307	3.0912246810122186	4.653859489882337
95000	-64.94215026074767	-68.04781321030681	3.1056629495591506	-68.04781321030681	0.14509241223021713	3.1056629495591506	11.002039243969577
96000	-67.41820910560318	-68.70819871559634	1.2899896099931496	-68.70819871559634	0.17086816409019767	1.2899896099931496	15.569264703590273
97000	-66.74024100204896	-68.12784177899294	1.3876007769439807	-68.12784177899294	0.21996057788771592	1.3876007769439807	3.4138033374951235
98000	-64.7158614001706	-68.90614933521958	4.19028793504898	-68.90614933521958	0.07798147350142004	4.19028793504898	7.660111370945619
99000	-65.62578064120096	-67.45728184999095	1.831501208789982	-67.45728184999095	0.1942519315017913	1.831501208789982	5.814416488772047
100000	-67.41818335940887	-69.59909959013703	2.180916230728158	-69.59909959013703	0.09995243818918058	2.180916230728158	17.059327366876705
101000	-68.10843398478637	-68.95805789157941	0.8496239067930373	-68.95805789157941	0.3230538225806467	0.8496239067930373	2.5392069447292247
102000	-65.96973089246661	-68.90286480957722	2.933133917110609	-68.90286480957722	0.11067853624807851	2.933133917110609	11.945548151164902
103000	-64.6797903556962	-68.34019731810433	3.6604069624081266	-68.34019731810433	0.11073698227638175	3.6604069624081266	14.214107500256578
104000	-65.90448236582041	-67.5430700780203	1.6385877121998873	-67.5430700780203	0.1496111927152168	1.6385877121998873	11.610358153952529
105000	-65.80180984113333	-67.2224040391765	1.4205941980431573	-67.2224040391765	0.1304659978018671	1.4205941980431573	18.574340579102294
106000	-65.00497826686406	-68.5562787378421	3.5513004709780507	-68.5562787378421	0.1279348761296996	3.5513004709780507	7.689833848152059
107000	-67.90365251308755	-69.24826388603613	1.3446113729485814	-69.24826388603613	0.19735772388753892	1.3446113729485814	8.743535476038378
108000	-65.29993364779419	-67.46612123450528	2.1661875867110876	-67.46612123450528	0.14630166219809826	2.1661875867110876	3.6915922475347958
109000	-64.94856361268515	-67.23165019939864	2.2830865867134924	-67.23165019939864	0.14630011561586137	2.2830865867134924	3.485250801702619
110000	-67.42360448373425	-69.78286783180675	2.3592633480724996	-69.78286783180675	0.1643271973270134	2.3592633480724996	10.338981457120958
111000	-68.25604200035234	-69.62497711752036	1.3689351171680153	-69.62497711752036	0.2576173052739273	1.3689351171680153	6.9965305763036785
112000	-65.01493728530045	-68.38982414841603	3.3748868631155844	-68.38982414841603	0.13481412338311274	3.3748868631155844	6.7220631246801466
113000	-65.39536974326458	-68.59672724585528	3.201357502590701	-68.59672724585528	0.11457449006369093	3.201357502590701	7.359129906654899
114000	-65.7872316777426	-67.20557664602777	1.4183449682851732	-67.20557664602777	0.2219209029568478	1.4183449682851732	6.674765275579892
115000	-66.95281675646822	-68.24341938143085	1.290602624962638	-68.24341938143085	0.2275769369093491	1.290602624962638	2.384266753420553
116000	-66.12982273915105	-67.45661744258254	1.3267947034314824	-67.45661744258254	0.24768215674049657	1.3267947034314824	3.330927780190237
117000	-64.45311593388205	-67.30168499400868	2.8485690601266387	-67.30168499400868	0.12897495227239794	2.8485690601266387	12.469208450120119
118000	-71.62176036198113	-71.55000886517885	-0.07175149680227788	-71.55000886517885	0.22959296748682548	-0.07175149680227788	7.974770391167813
119000	-64.6426787077349	-67.30529256655204	2.6626138588171435	-67.30529256655204	0.13968375686235454	2.6626138588171435	11.525156340786383
120000	-68.75070170254808	-70.71635862268035	1.965656920132262	-70.71635862268035	0.22154046742410427	1.965656920132262	9.782308746390923
121000	-64.39777128610119	-68.72099266275264	4.3232213766514525	-68.72099266275264	0.08221668042656331	4.3232213766514525	8.79067909304496
122000	-66.21209735568368	-72.33288865673879	6.120791301055107	-72.33288865673879	0.05253252058837549	6.120791301055107	20.900836664683904
123000	-67.90732807771593	-69.92067470881476	2.0133466310988224	-69.92067470881476	0.19617644451092228	2.0133466310988224	3.8277984192653514
124000	-66.07756621704725	-67.67122740782523	1.5936611907779823	-67.67122740782523	0.20610588990191994	1.5936611907779823	4.902497456577707
125000	-65.34257787139737	-69.75974962284386	4.4171717514464905	-69.75974962284386	0.08284917792493893	4.4171717514464905	21.98453920670323
126000	-67.67767341885002	-68.68967781486324	1.012004396013226	-68.68967781486324	0.12813350859719136	1.012004396013226	18.770309008541474
127000	-65.29818415464112	-68.45693603344883	3.1587518788077107	-68.45693603344883	0.13459552478910053	3.1587518788077107	10.701580876537012
128000	-65.38085465695393	-68.3279585079402	2.9471038509862657	-68.3279585079402	0.11906665703189566	2.9471038509862657	9.914573083586065
129000	-65.43678982462505	-67.27453801113424	1.8377481865091863	-67.27453801113424	0.1724441622965982	1.8377481865091863	12.453469763280811
130000	-64.87445759175887	-68.2306618090829	3.356204217324028	-68.2306618090829	0.11314611813819948	3.356204217324028	12.049646451873569
131000	-65.50072536304458	-66.97175870317153	1.4710333401269544	-66.97175870317153	0.16880218802565297	1.4710333401269544	12.29429397025205
132000	-65.56050681030595	-68.54898884163691	2.988482031330954	-68.54898884163691	0.11986018616510537	2.988482031330954	9.95372911724357
133000	-65.07631767851038	-68.4875435392157	3.411225860705313	-68.4875435392157	0.13936200376005975	3.411225860705313	7.3211309255892125
134000	-65.4324971581801	-67.92517942199932	2.49268226381922	-67.92517942199932	0.16771231060461075	2.49268226381922	8.149921747862757
135000	-64.44304094322914	-68.12188936696322	3.6788484237340797	-68.12188936696322	0.09553711314986589	3.6788484237340797	14.642507972106802
136000	-68.79501292484478	-69.37177947808884	0.5767665532440553	-69.37177947808884	0.25484745950988763	0.5767665532440553	2.1543254107284717
137000	-65.3543412886763	-68.2207418892293	2.866400600553005	-68.2207418892293	0.1166772557382333	2.866400600553005	10.1532250469853
138000	-68.14644143805188	-69.34048954928285	1.194048111230968	-69.34048954928285	0.3140926744142785	1.194048111230968	3.4654722895609837
139000	-67.16624872866345	-67.73356245798554	0.567313729322092	-67.73356245798554	0.2182454798457209	0.567313729322092	9.358534328777617
140000	-64.39637065755029	-67.63565269418282	3.239282036632537	-67.63565269418282	0.13819499784326703	3.239282036632537	8.651384111902345
141000	-65.63449037148186	-69.54076942589022	3.906279054408356	-69.54076942589022	0.11964253196837232	3.906279054408356	9.077275179876455
