#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:maddison" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:maddison" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:maddison">
#                <taxonset id="TaxonSet.maddison" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:maddison" name="distribution" x="@birthRate.t:maddison">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@maddison" id="treeLikelihood.maddison" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:maddison">
#            <siteModel id="SiteModel.s:maddison" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:maddison" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:maddison" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:maddison" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:maddison" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:maddison" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:maddison" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
0	-75.84909827292455	-74.61882325875291	-1.2302750141716436	-74.61882325875291	0.46519064609703664	-1.2302750141716436	1.0
1000	-70.1071512855313	-69.93252475270971	-0.17462653282158724	-69.93252475270971	0.35603471470310005	-0.17462653282158724	1.6330664720815713
2000	-65.5231984337691	-67.17094769354094	1.6477492597718477	-67.17094769354094	0.21404084865969564	1.6477492597718477	3.8727700060967827
3000	-64.84556127049086	-67.6970810194315	2.8515197489406257	-67.6970810194315	0.1108210947192049	2.8515197489406257	14.559269115685899
4000	-68.83188599908861	-69.23099689021183	0.3991108911232173	-69.23099689021183	0.12818601683922284	0.3991108911232173	22.211162381458116
5000	-68.86098129706869	-70.75240958266694	1.8914282855982463	-70.75240958266694	0.17453013346067117	1.8914282855982463	5.245262487410939
6000	-64.33951856292839	-67.9996151011573	3.660096538228916	-67.9996151011573	0.10001822671333771	3.660096538228916	12.536038941915884
7000	-67.6896558664366	-68.64332607706832	0.9536702106317314	-68.64332607706832	0.2530031004310984	0.9536702106317314	2.8737239401464856
8000	-64.45981616073172	-67.36174012351478	2.9019239627830657	-67.36174012351478	0.13045485644425195	2.9019239627830657	5.762008514705759
9000	-64.76552705813441	-67.0227154674199	2.257188409285483	-67.0227154674199	0.16105199809044962	2.257188409285483	8.484739145610641
10000	-66.74579889316831	-67.80859611840646	1.062797225238145	-67.80859611840646	0.2083174985232724	1.062797225238145	2.345226229441992
11000	-65.24687936196159	-66.96174993687511	1.714870574913515	-66.96174993687511	0.19333139261144291	1.714870574913515	8.839695728656626
12000	-65.6688054644383	-68.19576200774684	2.526956543308544	-68.19576200774684	0.14224857595740617	2.526956543308544	8.08464016184115
13000	-65.38304119168673	-67.10720237792187	1.7241611862351323	-67.10720237792187	0.17840538548915233	1.7241611862351323	11.191460769154213
14000	-67.02593962136271	-68.18761764293022	1.1616780215675053	-68.18761764293022	0.1698140607454502	1.1616780215675053	15.310442641298396
15000	-64.83483633743285	-67.15239844954569	2.317562112112833	-67.15239844954569	0.14826175279749476	2.317562112112833	9.094039929818994
16000	-65.97636402389062	-67.54384257385554	1.5674785499649246	-67.54384257385554	0.19820593825778215	1.5674785499649246	6.660393744250168
17000	-66.6545517170563	-67.32161525756163	0.6670635405053362	-67.32161525756163	0.1484103552940006	0.6670635405053362	20.74546223786156
18000	-66.50788610812724	-68.32182069781196	1.8139345896847228	-68.32182069781196	0.17361526120477402	1.8139345896847228	4.507142696654007
19000	-66.7099695791306	-68.54516402376636	1.835194444635765	-68.54516402376636	0.12809633689366418	1.835194444635765	15.563903169407432
20000	-68.78183526405579	-70.04618287885484	1.264347614799048	-70.04618287885484	0.1327278767562674	1.264347614799048	14.783856843102797
21000	-65.0715368075254	-67.43737898160397	2.3658421740785704	-67.43737898160397	0.15300372426462988	2.3658421740785704	7.191929588201243
22000	-65.69157403224439	-69.05168527056809	3.3601112383236953	-69.05168527056809	0.10369155710355633	3.3601112383236953	14.924178270611515
23000	-66.40887614709109	-67.65801104313118	1.2491348960400948	-67.65801104313118	0.2729248369007753	1.2491348960400948	4.726894128349207
24000	-66.63047714315194	-67.58725112228943	0.956773979137497	-67.58725112228943	0.266058632556531	0.956773979137497	2.746271035251123
25000	-66.52640379565835	-67.39527466163753	0.868870865979182	-67.39527466163753	0.2354201289758935	0.868870865979182	7.252795443961303
26000	-65.18838373066697	-67.10349036051286	1.9151066298458979	-67.10349036051286	0.1729960536332247	1.9151066298458979	11.362513456785042
27000	-66.0866667733752	-68.87243859574187	2.7857718223666628	-68.87243859574187	0.10780064546519584	2.7857718223666628	14.739395385080785
28000	-64.90356597922336	-68.3149794013945	3.4114134221711354	-68.3149794013945	0.12254732544584417	3.4114134221711354	12.71681617127921
29000	-65.4909535861121	-68.69209895337124	3.201145367259141	-68.69209895337124	0.14612533932519406	3.201145367259141	11.232342636355074
30000	-68.03990472751964	-68.66317787232464	0.6232731448050002	-68.66317787232464	0.2586716021737714	0.6232731448050002	10.50333361861405
31000	-65.41569027043906	-67.66972213687282	2.254031866433756	-67.66972213687282	0.12897128951494238	2.254031866433756	3.1404020465932394
32000	-67.33957171899326	-68.44025828548389	1.1006865664906345	-68.44025828548389	0.13148070385296784	1.1006865664906345	16.567680197531743
33000	-65.3626252979137	-67.7843558364832	2.4217305385695127	-67.7843558364832	0.17592511761962829	2.4217305385695127	6.565911022626529
34000	-72.2278029688803	-71.45661995435893	-0.7711830145213711	-71.45661995435893	0.44615375807559715	-0.7711830145213711	1.4269929225871474
35000	-65.44368560064127	-67.07904360440645	1.635358003765175	-67.07904360440645	0.20028084321187098	1.635358003765175	7.816347464381891
36000	-67.46465812361265	-69.30256844423764	1.837910320624986	-69.30256844423764	0.18637047650897884	1.837910320624986	5.690126101000826
37000	-66.8625547379157	-68.25958033690065	1.39702559898496	-68.25958033690065	0.13487406759255005	1.39702559898496	2.281789963776533
