#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:maddison" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:maddison" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:maddison">
#                <taxonset id="TaxonSet.maddison" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:maddison" name="distribution" x="@birthRate.t:maddison">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@maddison" id="treeLikelihood.maddison" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:maddison">
#            <siteModel id="SiteModel.s:maddison" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:maddison" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:maddison" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:maddison" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:maddison" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:maddison" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:maddison" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
0	-109.97006799343033	-105.88391780505691	-4.086150188373427	-105.88391780505691	1.8872251866637069	-4.086150188373427	1.0
1000	-64.30797701689606	-66.98913037996354	2.681153363067481	-66.98913037996354	0.15555680250525739	2.681153363067481	7.235984409399411
2000	-69.19631155820514	-72.55524741148045	3.3589358532753146	-72.55524741148045	0.11271815920512163	3.3589358532753146	17.399683523228617
3000	-65.0148495026199	-67.43146116452024	2.4166116619003537	-67.43146116452024	0.13666079755427432	2.4166116619003537	12.539513778487704
4000	-64.33758730139023	-67.90375777491508	3.566170473524843	-67.90375777491508	0.1048860311009298	3.566170473524843	7.571081659009248
5000	-67.25629178735157	-69.66903676130505	2.4127449739534765	-69.66903676130505	0.16896335497584158	2.4127449739534765	6.246922165753967
6000	-65.66138266032694	-67.4875000897735	1.8261174294465694	-67.4875000897735	0.17068090161250826	1.8261174294465694	7.961855875757521
7000	-64.75473721156271	-67.89656996654398	3.1418327549812624	-67.89656996654398	0.13463975912248555	3.1418327549812624	8.645917394753537
8000	-71.99889341675718	-72.47756653783158	0.47867312107439997	-72.47756653783158	0.192645648495767	0.47867312107439997	17.04840067895839
9000	-70.23399059944988	-70.0427699726712	-0.19122062677868534	-70.0427699726712	0.3849179437776301	-0.19122062677868534	4.153684957618412
10000	-65.30886010995354	-67.7564345541254	2.447574444171867	-67.7564345541254	0.1629879989918567	2.447574444171867	11.944020444971464
11000	-66.27423412724225	-68.65833882383403	2.3841046965917756	-68.65833882383403	0.1642925450450276	2.3841046965917756	6.194143288457247
12000	-66.1964068058397	-69.99839226538984	3.8019854595501354	-69.99839226538984	0.07044325063693056	3.8019854595501354	5.727633625401368
13000	-69.29635451451372	-72.5791131047593	3.282758590245585	-72.5791131047593	0.12151067787505732	3.282758590245585	7.153459061546772
14000	-64.57643346916055	-68.28549791626817	3.7090644471076266	-68.28549791626817	0.09111018910797068	3.7090644471076266	6.084027917187481
15000	-66.53606932622759	-71.07132290503074	4.535253578803156	-71.07132290503074	0.07185960644907395	4.535253578803156	8.424013443499527
16000	-64.76268643682711	-66.960348149937	2.1976617131098983	-66.960348149937	0.15856617620376695	2.1976617131098983	10.475951897782343
17000	-67.555630386739	-71.96996205112472	4.414331664385733	-71.96996205112472	0.08475219448609399	4.414331664385733	19.61012499726651
18000	-66.2199968221449	-71.97089597939605	5.750899157251147	-71.97089597939605	0.04945646310933673	5.750899157251147	18.82009621455443
19000	-70.00219640022944	-72.81449015996154	2.8122937597321007	-72.81449015996154	0.06721934709234484	2.8122937597321007	36.316130543076376
20000	-64.48317214572948	-68.77437408056674	4.291201934837261	-68.77437408056674	0.09388753164092903	4.291201934837261	13.169893238218606
21000	-66.52161955423156	-68.27894501244268	1.757325458211116	-68.27894501244268	0.17159352994963228	1.757325458211116	2.8218031834169977
22000	-68.09963502511316	-68.95147458080953	0.851839555696372	-68.95147458080953	0.2165147959404226	0.851839555696372	5.957069918074554
23000	-65.33691675924845	-67.97941577585429	2.6424990166058357	-67.97941577585429	0.10425510142575531	2.6424990166058357	18.566397974346508
24000	-68.6203803976206	-69.76848671314013	1.1481063155195375	-69.76848671314013	0.19584846777409126	1.1481063155195375	9.572174884272629
25000	-64.918270903302	-67.19964674137744	2.2813758380754283	-67.19964674137744	0.1361227864586044	2.2813758380754283	12.157904930297576
26000	-67.79052932590143	-69.06889586746524	1.278366541563809	-69.06889586746524	0.23131785831364546	1.278366541563809	5.264554479752412
27000	-66.02114175359013	-67.5644299712798	1.543288217689664	-67.5644299712798	0.12198621661639776	1.543288217689664	18.567797992601026
28000	-64.54424499681467	-67.66256197610606	3.118316979291389	-67.66256197610606	0.12927556616810676	3.118316979291389	11.73044416831279
29000	-67.72521038230036	-68.6691021121529	0.9438917298525409	-68.6691021121529	0.2240462876138564	0.9438917298525409	11.931052884163671
30000	-67.12625144615842	-71.34304492095771	4.216793474799282	-71.34304492095771	0.07169974422536883	4.216793474799282	24.714782676954233
31000	-65.21845330613803	-68.47101287475131	3.2525595686132824	-68.47101287475131	0.09826848384465227	3.2525595686132824	16.56161551341763
32000	-65.61072619617022	-67.65182730301925	2.0411011068490224	-67.65182730301925	0.20288177927130405	2.0411011068490224	3.813671665039521
33000	-65.8826463735637	-68.35892324167173	2.4762768681080303	-68.35892324167173	0.140615792549893	2.4762768681080303	5.768541985263165
34000	-65.13383318845341	-66.99827168409767	1.8644384956442697	-66.99827168409767	0.1632811786648406	1.8644384956442697	3.0764632445889744
35000	-71.49808176148971	-69.43618207456296	-2.061899686926753	-69.43618207456296	0.3576383799947618	-2.061899686926753	8.639479315897773
